,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
29,APU51916@H,23.780697991098737,10.60103404422474,32.949159867185,19.19646705305561,15.75829384952326,14.898750548640173,12.60663507961861,24.640241291981827,4.870745371670826,21.488582522077174,36.10081863708965,16.61783715040635,6.016803106181609,20.91555365482178,16.61783715040635,30.94355883179113,26.645842327375696,4.011202070787739,22.34812582296026,28.078414495514174,0.02412932284760421,0.024169085669607526,0.0238406705899226,0.024336169358263254,0.023377478640685047,0.023266758596568262,0.023685145568028296,0.023433658790643633,0.0241508244612111,0.023039917215925867,0.023651162432340247,0.02407823465836777,0.024002462308323758,0.022861443840668186,0.02354096371156524,0.023951326386677362,0.02395892854463081,0.023958151114386633,0.024417163647204726,0.02359928768412019,0.023978649332827836,0.023839058155931764,0.024085030122985036,0.023789446996418263,0.024151788160416007,0.023250426213848926,0.023686855225118576,0.022919584786204657,0.02399045762792634,0.02434611368388224
30,APU51926@H,23.780697991098737,10.60103404422474,32.949159867185,19.19646705305561,15.75829384952326,14.898750548640173,12.60663507961861,24.640241291981827,4.870745371670826,21.488582522077174,36.10081863708965,16.61783715040635,6.016803106181609,20.91555365482178,16.61783715040635,30.94355883179113,26.645842327375696,4.011202070787739,22.34812582296026,28.078414495514174,0.02412932284760421,0.024169085669607526,0.0238406705899226,0.024336169358263254,0.023377478640685047,0.023266758596568262,0.023685145568028296,0.023433658790643633,0.0241508244612111,0.023039917215925867,0.023651162432340247,0.02407823465836777,0.024002462308323758,0.022861443840668186,0.02354096371156524,0.023951326386677362,0.02395892854463081,0.023958151114386633,0.024417163647204726,0.02359928768412019,0.023978649332827836,0.023839058155931764,0.024085030122985036,0.023789446996418263,0.024151788160416007,0.023250426213848926,0.023686855225118576,0.022919584786204657,0.02399045762792634,0.02434611368388224
31,APU51936@H,23.761054925911736,10.592277497093184,32.92194357204638,19.180610602844414,15.745277360543923,14.8864440499688,12.596221888435139,24.61988823648686,4.866722093259031,21.470832764378077,36.070999044155165,16.604110671119045,6.0118331740258615,21.184554994186367,16.604110671119045,30.63172141051272,26.623832627828815,4.007888782683907,22.3296660749532,28.055221478787352,0.024121461830985482,0.024208978263228355,0.023856446508736688,0.024360532687395405,0.02336129063074356,0.023317220654745823,0.023729710586917904,0.023472492049310914,0.024120181934899856,0.023055084952762126,0.023640996680752882,0.024131356757262894,0.023966124146221648,0.02289516563802175,0.02350855575838757,0.023949022350181964,0.02399017162257452,0.023898196847344486,0.024451272601191912,0.02361618316694595,0.02395884275809579,0.02385866262491107,0.024039401903026673,0.02381586020458802,0.024183178211372953,0.02323183384996138,0.023689721753094667,0.022948976649061283,0.02403500780093677,0.024310298384632112
32,ARB07433@H,23.75565750152444,10.58987141634222,32.628252471973326,19.176253645808885,15.741700754022219,14.883062531075552,12.593360603217775,24.614295724471106,5.151829337679999,21.752168314648884,35.77659262277777,16.886551717951107,6.010467560626665,21.17974283268444,16.600338976968885,30.62476328509777,26.903997652328883,4.00697837375111,22.038381055631106,27.76263587527555,0.024105971657794326,0.024227049317244096,0.024040887149671862,0.024334834177348424,0.023439055646934964,0.02330026951572649,0.023544986670571918,0.023366823511066594,0.02412899502345241,0.02315993342686682,0.023686005814483057,0.02400231294953503,0.02396758919073017,0.023011957351536917,0.023625378641153577,0.02382573862825903,0.023909975091499815,0.0241076541925129,0.024487056362656415,0.023633583997648217,0.023915268706595043,0.0239092946635192,0.024168893410084373,0.023763056693404998,0.02399575782371656,0.02318678476548006,0.023845926397486377,0.02304236171937468,0.02398043293715011,0.024073423584273532
33,ARB07425@H,21.372527641896927,11.55271764426861,26.282432640711086,13.2856252909089,11.263899703161893,12.996807349802184,10.975081762055177,21.950163524110355,4.043451175494013,21.083709700790212,29.459429992884953,11.263899703161893,4.332269116600728,17.0402585252962,10.686263820948463,31.48115558063196,26.282432640711086,3.1769973521738675,15.307350878655907,34.0805170505924,0.02471209303075613,0.0246354527543015,0.022739272905663736,0.024003245118569057,0.023641836149280213,0.02443938434184809,0.02291555596982018,0.023349463107277584,0.023367754309326454,0.023432054538455947,0.023953954848383082,0.02325856846249612,0.023576747893861008,0.02304965053076789,0.0233809514725517,0.02330058815661218,0.023779386260507646,0.023998660975324597,0.023695252221912533,0.02387489348501023,0.0237468724238591,0.02317235910236301,0.02442475576744237,0.02277276909553277,0.024528152464029056,0.023765255437009948,0.024011760559506344,0.02361031419737762,0.02378037739023861,0.02426467592320001
34,ARE29973@H,22.307400164461352,12.327773775097063,33.75461866990862,16.437031700129417,13.208329044746852,17.02406854656261,8.805552696497902,24.36202912697753,5.870368464331935,23.187955434111142,38.744431864590766,12.327773775097063,3.5222210785991606,22.307400164461352,13.795365891180046,37.57035817172438,31.112952860959254,3.8157395018157576,20.54628962516177,36.983321325291186,0.024650371586704797,0.023933133669875914,0.022506352938540114,0.023590802964851318,0.02356054551543578,0.023991930196081916,0.02335323627448272,0.023054353706802488,0.024067495046027416,0.023302781827034654,0.023117243142098662,0.02399861605034919,0.023453891389321215,0.022561110873947177,0.023974291570214742,0.023202615485330595,0.023014828302671347,0.02359418120332689,0.02372054680277952,0.023679671073499525,0.02337134828476021,0.02300102171832343,0.024458194506691004,0.022282042014681425,0.024422698897308852,0.023489175671427488,0.023713856300776735,0.023132127717329688,0.02374068158745697,0.02454243046527146
35,ARB07608@H,17.29213135499555,10.37527881299733,33.14325176374147,19.30954667974503,16.139322597995847,11.239885380747108,11.239885380747108,21.038759815244585,7.781459109747997,23.056175139994068,38.330891170240136,17.29213135499555,3.7466284602490356,25.938197032493324,14.698311651746216,44.6713393337385,24.78538827549362,4.323032838748888,21.038759815244585,25.361792653993472,0.02351212667907059,0.024312350288818178,0.024326351692939452,0.024334496928707792,0.023334460309121684,0.023503598819423044,0.023259404983930806,0.02319012545220829,0.02360238623553626,0.022966651655200666,0.024076354571674185,0.023599270968494533,0.024576114934675295,0.02292141568088255,0.023267261506912842,0.02390622878566481,0.023706694524216525,0.022989966461802642,0.02407691186011137,0.024078585491114888,0.023955971083049192,0.024342496507270942,0.023961767420564172,0.023832777177797512,0.023893232935500414,0.023571672490631024,0.023662143272181545,0.02310483917543276,0.023814379434849712,0.02411777342229043
36,ARA15421@H,23.77330726254564,10.59773938209866,32.938919701117456,19.190501043259733,15.753396378795303,14.894120212679196,12.602717103036243,24.632583428661746,4.869231607991275,21.481904152902686,36.376024365581884,16.612672544911412,6.014933162812752,20.909053375491947,16.32624715620604,30.933941980179867,26.637561149599332,4.009955441875168,22.341180319018793,28.069688093126178,0.02415036563794099,0.02414936787986215,0.023856957715145732,0.024328001095481024,0.023404982900776923,0.023262622772557726,0.023694094418850217,0.023424112620797247,0.024118469840757623,0.02305102532129365,0.02365241344902421,0.024055865208367604,0.024039248922172955,0.02286763946189929,0.02357125298875388,0.023924088395292677,0.023995860668108954,0.023953368228838423,0.024414770478302854,0.023634828872283856,0.02397119708359801,0.023833433581769592,0.024110465339683463,0.023794282956774725,0.024147231974712587,0.023262013398581922,0.02366973903569358,0.02290001670443886,0.023986150453689147,0.02435074388918107
37,ARB07599@H,17.29213135499555,10.37527881299733,33.14325176374147,19.30954667974503,16.139322597995847,11.239885380747108,11.239885380747108,21.038759815244585,7.781459109747997,23.056175139994068,38.330891170240136,17.29213135499555,3.7466284602490356,25.938197032493324,14.698311651746216,44.6713393337385,24.78538827549362,4.323032838748888,21.038759815244585,25.361792653993472,0.02351212667907059,0.024312350288818178,0.024326351692939452,0.024334496928707792,0.023334460309121684,0.023503598819423044,0.023259404983930806,0.02319012545220829,0.02360238623553626,0.022966651655200666,0.024076354571674185,0.023599270968494533,0.024576114934675295,0.02292141568088255,0.023267261506912842,0.02390622878566481,0.023706694524216525,0.022989966461802642,0.02407691186011137,0.024078585491114888,0.023955971083049192,0.024342496507270942,0.023961767420564172,0.023832777177797512,0.023893232935500414,0.023571672490631024,0.023662143272181545,0.02310483917543276,0.023814379434849712,0.02411777342229043
38,ARB07438@H,17.904159399924072,10.684740287051461,35.23076527081833,18.192936164438976,16.171498812834646,11.551070580596175,11.551070580596175,21.369480574102923,6.064312054812992,25.989908806341393,37.252202622422665,15.593945283804835,4.042874703208661,26.278685570856297,15.593945283804835,44.47162173529527,22.52458763216254,4.62042823223847,19.636819987013496,25.70113204182649,0.023337924566149262,0.024303161585600083,0.023831756219233367,0.02400042694983696,0.02371532905577011,0.023712382583333986,0.023142016072144576,0.023231627602719008,0.02352679445052518,0.02307739392656467,0.023934445052391236,0.024270051480251888,0.024038972105525493,0.022824423641852165,0.02310857578482082,0.02388199025403351,0.023293967441292727,0.02318794391226069,0.024117125851131085,0.023971158070627264,0.023765177590859433,0.024002185262072696,0.024267482492106657,0.023367283894987174,0.02426994346683327,0.02385360074619789,0.023988165342887835,0.023397747755789174,0.023883954658835096,0.02392022766846217
39,ARB07617@H,17.29213135499555,10.37527881299733,33.14325176374147,19.30954667974503,16.139322597995847,11.239885380747108,11.239885380747108,21.038759815244585,7.781459109747997,23.056175139994068,38.330891170240136,17.29213135499555,3.7466284602490356,25.938197032493324,14.698311651746216,44.6713393337385,24.78538827549362,4.323032838748888,21.038759815244585,25.361792653993472,0.02351212667907059,0.024312350288818178,0.024326351692939452,0.024334496928707792,0.023334460309121684,0.023503598819423044,0.023259404983930806,0.02319012545220829,0.02360238623553626,0.022966651655200666,0.024076354571674185,0.023599270968494533,0.024576114934675295,0.02292141568088255,0.023267261506912842,0.02390622878566481,0.023706694524216525,0.022989966461802642,0.02407691186011137,0.024078585491114888,0.023955971083049192,0.024342496507270942,0.023961767420564172,0.023832777177797512,0.023893232935500414,0.023571672490631024,0.023662143272181545,0.02310483917543276,0.023814379434849712,0.02411777342229043
40,ARB07414@H,23.797861372921115,10.321963968977833,32.68621923509647,19.210321831153188,15.769667174827244,14.909503510745758,12.615733739861795,24.658025037002602,4.874260763128421,21.790812823397648,36.41359511278291,16.916552060269225,6.0211456485704025,21.217370380676655,16.62983083890873,30.105728242852013,27.23851602924706,4.014097099046935,22.364255266118636,27.81195847196805,0.024266284539604277,0.024221389249554713,0.023981742384001185,0.024311419190528556,0.02341144246253862,0.023240902277164348,0.02360778505065983,0.02339207697364397,0.02399008308197915,0.02313564401133231,0.023658252500239448,0.024051627311639675,0.023891563468920848,0.023001253215901504,0.023557282378624905,0.02391138357025088,0.023954537657706155,0.024008813158305626,0.02448696856239346,0.02354311030041153,0.023907960308588338,0.0238077764578246,0.024107982743353386,0.023794507721753445,0.024152957412093824,0.0231753624593603,0.023767440377968716,0.022943482373902962,0.023930698073918087,0.024067049365340102
41,ARB07406@H,22.704045920974984,11.794309569337655,33.61378227261231,17.1017488755396,13.268598265504862,17.1017488755396,8.5508744377698,23.58861913867531,6.48687026313571,23.293761399441866,38.92122157881426,12.678882787037978,3.538292870801296,22.409188181741545,13.858313743971744,38.03664836111393,30.96006261951134,3.8331506100347377,20.640041746340895,37.446932882647054,0.024550787504691904,0.02392313991388499,0.02265232553665147,0.023533255729130963,0.02351613349386106,0.023915310088961056,0.023279444642597985,0.02303315597724738,0.023881540959253114,0.02332011445880476,0.023174991857328717,0.023922800467636035,0.023412653661064917,0.022447311508243552,0.02390717937286325,0.023157113216341615,0.02307141327041747,0.023519112250669546,0.023735516604562336,0.02347271085111605,0.023221339732923396,0.023056271755625465,0.02436174120319782,0.02224695241765119,0.024278303969893757,0.023441545932793125,0.02381525415735335,0.022990024916401102,0.023781603824022043,0.02452321149136907
42,ARK08620@H,21.39510381037096,9.964842870583734,26.08444163182213,13.481846236672112,11.430260939787225,13.774929850512809,11.137177325946526,21.981271038052355,5.2755050491325655,21.981271038052355,29.30836138406981,12.602595395150017,4.396254207610471,17.291933216601187,11.137177325946526,32.532281136317486,26.963692473344224,3.223919752247679,14.947264305875603,34.290782819361674,0.024461592968763317,0.02457812575824453,0.022342534994561517,0.023840963939090777,0.023491256696452512,0.02405205454334172,0.022795122862425885,0.023248963911667392,0.02314939883844209,0.02316308836541983,0.02363514557834538,0.0232345158166197,0.02330162430271365,0.023073883474001737,0.023294057536065164,0.022923797520997786,0.02385217404830047,0.023788145184042063,0.023354155541138254,0.02402766503413387,0.023717145452853687,0.022954560375798645,0.024522894019188227,0.022612087042579023,0.02418961628676479,0.02384022681207304,0.02375772919412838,0.023554759242272856,0.02367576012199772,0.02448334069687778
43,ARE29961@H,22.70887623022763,11.79681882089747,33.62093363955779,16.810466819778895,13.271421173509653,17.10538729030133,8.552693645150665,23.888558112317376,6.488250351493608,23.298717171272504,38.92950210896165,12.68158023246478,3.539045646269241,22.413955759705193,13.861262114554528,38.04474069739434,30.966649404855858,3.833966116791678,20.64443293657057,37.45489975634947,0.024561369074681674,0.023909370661071926,0.022614244220505373,0.02352085487752451,0.023464857733124296,0.023891757421921105,0.02335672149777823,0.023028127122425586,0.023922465366594297,0.02330982075706726,0.023169541980733087,0.02394472886599487,0.02340351465402048,0.02248971590856217,0.02389837851244654,0.0231851075326226,0.02306589484334458,0.023472201923215665,0.023687632871468862,0.02345978674781959,0.023307908775262752,0.023013050803554192,0.02434896591656661,0.022222657769655978,0.024329686871941442,0.023389365690173584,0.02384540215972416,0.02297616426251722,0.023776577071255908,0.024513657583988758
44,ARE29990@H,23.797861372921115,10.321963968977833,32.68621923509647,19.210321831153188,15.769667174827244,14.909503510745758,12.615733739861795,24.658025037002602,4.874260763128421,21.790812823397648,36.41359511278291,16.916552060269225,6.0211456485704025,21.217370380676655,16.62983083890873,30.105728242852013,27.23851602924706,4.014097099046935,22.364255266118636,27.81195847196805,0.024266284539604277,0.024221389249554713,0.023981742384001185,0.024311419190528556,0.02341144246253862,0.023240902277164348,0.02360778505065983,0.02339207697364397,0.02399008308197915,0.02313564401133231,0.023658252500239448,0.024051627311639675,0.023891563468920848,0.023001253215901504,0.023557282378624905,0.02391138357025088,0.023954537657706155,0.024008813158305626,0.02448696856239346,0.02354311030041153,0.023907960308588338,0.0238077764578246,0.024107982743353386,0.023794507721753445,0.024152957412093824,0.0231753624593603,0.023767440377968716,0.022943482373902962,0.023930698073918087,0.024067049365340102
